emotion,word,other_mean,distinctiveness
Anger,wanita,0.0036004444444444447,-0.0036004444444444447
Anger,jangan,0.003619666666666667,-0.003619666666666667
Anger,bawa,0.003658888888888889,-0.003658888888888889
Anger,benar,0.0036994444444444444,-0.0036994444444444444
Anger,kb,0.003742888888888889,-0.003742888888888889
Anger,hati,0.003806777777777778,-0.003806777777777778
Anger,cewek,0.0038503333333333336,-0.0038503333333333336
Anger,warna,0.003856111111111111,-0.003856111111111111
Anger,hah,0.004049111111111111,-0.004049111111111111
Anger,terangkono,0.004094222222222222,-0.004094222222222222
Anger,ikan,0.004199666666666667,-0.004199666666666667
Anger,safat,0.004210555555555555,-0.004210555555555555
Anger,naik,0.004246,-0.004246
Anger,like,0.004267222222222223,-0.004267222222222223
Anger,workout,0.004333222222222222,-0.004333222222222222
Anger,headnya,0.004335111111111112,-0.004335111111111112
Anger,asbak,0.004375111111111111,-0.004375111111111111
Anger,terima,0.004469222222222222,-0.004469222222222222
Anger,hari,0.004616222222222222,-0.004616222222222222
Anger,minuman,0.004619555555555556,-0.004619555555555556
Anger,memiliki,0.00468,-0.00468
Anger,sini,0.0047625555555555555,-0.0047625555555555555
Anger,triangle,0.004799111111111112,-0.004799111111111112
Anger,menyerupai,0.004870888888888889,-0.004870888888888889
Anger,retinal,0.004870888888888889,-0.004870888888888889
Anger,space,0.004921333333333333,-0.004921333333333333
Anger,kehamilan,0.004947666666666666,-0.004947666666666666
Anger,3,0.004990222222222222,-0.004990222222222222
Anger,airnya,0.004991666666666667,-0.004991666666666667
Anger,jika,0.005102666666666667,-0.005102666666666667
Anger,laser,0.005183777777777778,-0.005183777777777778
Anger,s,0.005230444444444444,-0.005230444444444444
Anger,i,0.005334555555555555,-0.005334555555555555
Anger,otak,0.0053521111111111104,-0.0053521111111111104
Anger,rambut,0.0053690000000000005,-0.0053690000000000005
Anger,shower,0.005431222222222223,-0.005431222222222223
Anger,turun,0.005490888888888889,-0.005490888888888889
Anger,air,0.0054945555555555555,-0.0054945555555555555
Anger,pusar,0.005695666666666667,-0.005695666666666667
Anger,jalan,0.005752,-0.005752
Anger,sebenarnya,0.005779333333333333,-0.005779333333333333
Anger,filter,0.006043444444444445,-0.006043444444444445
Anger,n,0.006355444444444445,-0.006355444444444445
Anger,anak,0.006395777777777778,-0.006395777777777778
Anger,hamil,0.006422444444444444,-0.006422444444444444
Anger,suka,0.0066370000000000005,-0.0066370000000000005
Anger,beban,0.006648777777777778,-0.006648777777777778
Anger,adalah,0.006698333333333334,-0.006698333333333334
Anger,kasih,0.006760222222222221,-0.006760222222222221
Anger,speedy,0.007598222222222222,-0.007598222222222222
Anger,mobil,0.007657111111111111,-0.007657111111111111
Anger,liposom,0.007775777777777778,-0.007775777777777778
Anger,mums,0.007776000000000001,-0.007776000000000001
Anger,dikasih,0.02541988888888889,-0.00861088888888889
Anger,rasa,0.008810222222222223,-0.008810222222222223
Anger,kulit,0.008925333333333334,-0.008925333333333334
Anger,mungkin,0.009240777777777778,-0.009240777777777778
Anger,jakarta,0.009441,-0.009441
Anger,mual,0.009528888888888889,-0.009528888888888889
Anger,interactif,0.009938111111111111,-0.009938111111111111
Anger,maksimum,0.009938111111111111,-0.009938111111111111
Anger,pengekatan,0.009938111111111111,-0.009938111111111111
Anger,penggantian,0.009938111111111111,-0.009938111111111111
Anger,sekuriti,0.009938111111111111,-0.009938111111111111
Anger,saham,0.010373333333333333,-0.010373333333333333
Anger,bener,0.010459111111111112,-0.010459111111111112
Anger,tahu,0.010512,-0.010512
Anger,and,0.010534444444444445,-0.010534444444444445
Anger,agak,0.010568666666666665,-0.010568666666666665
Anger,menarik,0.01059811111111111,-0.01059811111111111
Anger,pertama,0.010801111111111112,-0.010801111111111112
Anger,oke,0.011176444444444444,-0.011176444444444444
Anger,sekitar,0.011736555555555556,-0.011736555555555556
Anger,kamera,0.012174666666666667,-0.012174666666666667
Anger,selesai,0.012185111111111112,-0.012185111111111112
Anger,minggu,0.012826555555555556,-0.012826555555555556
Anger,aktivitas,0.013247666666666666,-0.013247666666666666
Anger,kejutan,0.013576888888888888,-0.013576888888888888
Anger,langsung,0.014057444444444444,-0.014057444444444444
Anger,info,0.014118111111111113,-0.014118111111111113
Anger,pergi,0.014326333333333333,-0.014326333333333333
Anger,cover,0.014337444444444446,-0.014337444444444446
Anger,android,0.014337444444444446,-0.014337444444444446
Anger,lalu,0.014431333333333332,-0.014431333333333332
Anger,john,0.014525666666666668,-0.014525666666666668
Anger,misalnya,0.01457222222222222,-0.01457222222222222
Anger,update,0.014574333333333335,-0.014574333333333335
Anger,performa,0.014574333333333335,-0.014574333333333335
Anger,18,0.014967777777777778,-0.014967777777777778
Anger,dimensi,0.015425555555555557,-0.015425555555555557
Anger,lari,0.015483888888888889,-0.015483888888888889
Anger,k,0.01577822222222222,-0.01577822222222222
Anger,long,0.01577822222222222,-0.01577822222222222
Anger,run,0.016467555555555555,-0.016467555555555555
Anger,drag,0.01716488888888889,-0.01716488888888889
Anger,tahun,0.017356999999999997,-0.017356999999999997
Anger,eraser,0.01782522222222222,-0.01782522222222222
Anger,layar,0.018262,-0.018262
Anger,mindset,0.018355,-0.018355
Anger,wa,0.018676444444444443,-0.018676444444444443
Anger,fold,0.018676444444444443,-0.018676444444444443
Anger,nemenin,0.019497555555555556,-0.019497555555555556
Anger,game,0.01982177777777778,-0.01982177777777778
Anger,drop,0.019876222222222222,-0.019876222222222222
Anger,kursakan,0.019876222222222222,-0.019876222222222222
Anger,dzięki,0.02075011111111111,-0.02075011111111111
Anger,النine,0.02075011111111111,-0.02075011111111111
Anger,wooo,0.02075011111111111,-0.02075011111111111
Anger,finess,0.02075011111111111,-0.02075011111111111
Anger,yosua,0.02075011111111111,-0.02075011111111111
Anger,eroh,0.02075011111111111,-0.02075011111111111
Anger,doppin,0.02075011111111111,-0.02075011111111111
Anger,ai,0.021177222222222222,-0.021177222222222222
Anger,detail,0.02150611111111111,-0.02150611111111111
Anger,7,0.02187711111111111,-0.02187711111111111
Anger,terakhir,0.023148,-0.023148
Anger,you,0.024005666666666665,-0.024005666666666665
Anger,mantap,0.02541988888888889,-0.02541988888888889
Anger,kilo,0.028652666666666667,-0.028652666666666667
Anger,thank,0.029477666666666666,-0.029477666666666666
Anger,glory,0.03625844444444445,-0.03625844444444445
Anger,ujan,0.03721777777777777,-0.03721777777777777
Fear,saham,0.0,0.09336
Fear,pusar,0.0,0.051261
Fear,turun,0.0,0.049418
Fear,otak,0.0,0.048169
Fear,triangle,0.0,0.043192
Fear,safat,0.0,0.037895
Fear,jalan,0.001207090909090909,0.037282909090909096
Fear,terangkono,0.0,0.036848
Fear,cewek,0.0,0.034653
Fear,hati,0.0,0.034261
Fear,kb,0.0,0.033686
Fear,jangan,0.0,0.032577
Fear,wanita,0.0,0.032404
Fear,rian,0.0,0.032155
Fear,pasar,0.0,0.03101
Fear,koroktor,0.0,0.027537
Fear,bitcoin,0.0,0.027199
Fear,susah,0.0,0.026895
Fear,nyangkut,0.0,0.026622
Fear,takut,0.0,0.026066
Fear,budiman,0.0,0.024565
Fear,pilih,0.0,0.024272
Fear,olah,0.0,0.023923
Fear,atasnya,0.0,0.023547
Fear,keluar,0.0,0.023283
Fear,agresif,0.0,0.023157
Fear,naik,0.0013158181818181819,0.02242418181818182
Fear,mindset,0.011929818181818182,0.022037181818181817
Fear,kejutan,0.00882009090909091,0.01635090909090909
Fear,aktivitas,0.008670454545454545,0.015183545454545455
Fear,baru,0.0011115454545454545,-0.0011115454545454545
Fear,otot,0.0011137272727272727,-0.0011137272727272727
Fear,1,0.0011238181818181818,-0.0011238181818181818
Fear,coba,0.001161909090909091,-0.001161909090909091
Fear,sunscreen,0.0011667272727272726,-0.0011667272727272726
Fear,cuma,0.001172363636363636,-0.001172363636363636
Fear,warnanya,0.0011906363636363636,-0.0011906363636363636
Fear,olaraga,0.0011967272727272727,-0.0011967272727272727
Fear,nama,0.0011972727272727272,-0.0011972727272727272
Fear,waktu,0.001250272727272727,-0.001250272727272727
Fear,perunggu,0.0012851818181818181,-0.0012851818181818181
Fear,selamat,0.0012947272727272725,-0.0012947272727272725
Fear,kuyup,0.0012952727272727274,-0.0012952727272727274
Fear,kaki,0.0013045454545454547,-0.0013045454545454547
Fear,ayo,0.0013210909090909091,-0.0013210909090909091
Fear,olahraga,0.0013225454545454545,-0.0013225454545454545
Fear,allah,0.0013472727272727273,-0.0013472727272727273
Fear,lux,0.0013831818181818181,-0.0013831818181818181
Fear,azik,0.0013871818181818184,-0.0013871818181818184
Fear,bagian,0.001395090909090909,-0.001395090909090909
Fear,kali,0.0014117272727272726,-0.0014117272727272726
Fear,fit,0.0015352727272727274,-0.0015352727272727274
Fear,skin,0.0015699090909090908,-0.0015699090909090908
Fear,oxford,0.001634181818181818,-0.001634181818181818
Fear,tim,0.001670090909090909,-0.001670090909090909
Fear,oh,0.0018297272727272726,-0.0018297272727272726
Fear,anduk,0.0018876363636363637,-0.0018876363636363637
Fear,paddle,0.0018876363636363637,-0.0018876363636363637
Fear,beli,0.0019563636363636363,-0.0019563636363636363
Fear,mam,0.001978090909090909,-0.001978090909090909
Fear,kemaren,0.001979272727272727,-0.001979272727272727
Fear,muka,0.0019957272727272727,-0.0019957272727272727
Fear,asupan,0.002004181818181818,-0.002004181818181818
Fear,mangsa,0.002008727272727273,-0.002008727272727273
Fear,cakup,0.002084,-0.002084
Fear,menang,0.0021004545454545455,-0.0021004545454545455
Fear,enak,0.0021299090909090907,-0.0021299090909090907
Fear,tulkit,0.0021603636363636365,-0.0021603636363636365
Fear,gua,0.002183,-0.002183
Fear,aliran,0.002234090909090909,-0.002234090909090909
Fear,up,0.002242181818181818,-0.002242181818181818
Fear,perut,0.0022475454545454543,-0.0022475454545454543
Fear,sekali,0.0022536363636363635,-0.0022536363636363635
Fear,gula,0.0022610909090909088,-0.0022610909090909088
Fear,shade,0.002374090909090909,-0.002374090909090909
Fear,gajah,0.0023776363636363635,-0.0023776363636363635
Fear,atlet,0.002462,-0.002462
Fear,bicara,0.0024710909090909093,-0.0024710909090909093
Fear,patuk,0.002516818181818182,-0.002516818181818182
Fear,2,0.002519272727272727,-0.002519272727272727
Fear,bersiap,0.0025362727272727273,-0.0025362727272727273
Fear,sampai,0.0026193636363636363,-0.0026193636363636363
Fear,warda,0.0028634545454545453,-0.0028634545454545453
Fear,nutrisi,0.002868363636363636,-0.002868363636363636
Fear,betul,0.0029799999999999996,-0.0029799999999999996
Fear,bawa,0.0029936363636363637,-0.0029936363636363637
Fear,benar,0.0030268181818181817,-0.0030268181818181817
Fear,stress,0.0030329090909090913,-0.0030329090909090913
Fear,warna,0.003155,-0.003155
Fear,lawan,0.003185272727272727,-0.003185272727272727
Fear,kaya,0.0032181818181818184,-0.0032181818181818184
Fear,berapa,0.003280727272727273,-0.003280727272727273
Fear,gampang,0.003296181818181818,-0.003296181818181818
Fear,hah,0.003312909090909091,-0.003312909090909091
Fear,ikan,0.003436090909090909,-0.003436090909090909
Fear,like,0.0034913636363636366,-0.0034913636363636366
Fear,politik,0.0035174545454545454,-0.0035174545454545454
Fear,workout,0.0035453636363636364,-0.0035453636363636364
Fear,headnya,0.003546909090909091,-0.003546909090909091
Fear,asbak,0.0035796363636363643,-0.0035796363636363643
Fear,terima,0.003656636363636363,-0.003656636363636363
Fear,minggir,0.0037352727272727273,-0.0037352727272727273
Fear,hari,0.0037769090909090908,-0.0037769090909090908
Fear,minuman,0.003779636363636364,-0.003779636363636364
Fear,memiliki,0.0038290909090909083,-0.0038290909090909083
Fear,kira,0.003884,-0.003884
Fear,sini,0.0038966363636363634,-0.0038966363636363634
Fear,speed,0.003931818181818181,-0.003931818181818181
Fear,menyerupai,0.003985272727272727,-0.003985272727272727
Fear,retinal,0.003985272727272727,-0.003985272727272727
Fear,teori,0.004002181818181818,-0.004002181818181818
Fear,space,0.0040265454545454545,-0.0040265454545454545
Fear,kehamilan,0.004048090909090909,-0.004048090909090909
Fear,3,0.004082909090909091,-0.004082909090909091
Fear,airnya,0.004084090909090909,-0.004084090909090909
Fear,jika,0.004174909090909091,-0.004174909090909091
Fear,bagus,0.004184181818181818,-0.004184181818181818
Fear,laser,0.004241272727272727,-0.004241272727272727
Fear,kau,0.004276,-0.004276
Fear,s,0.0042794545454545455,-0.0042794545454545455
Fear,i,0.004364636363636363,-0.004364636363636363
Fear,semua,0.004387909090909092,-0.004387909090909092
Fear,rambut,0.004392818181818182,-0.004392818181818182
Fear,shower,0.004443727272727272,-0.004443727272727272
Fear,air,0.004495545454545454,-0.004495545454545454
Fear,kemampuan,0.004512,-0.004512
Fear,sebenarnya,0.004728545454545454,-0.004728545454545454
Fear,lihat,0.004802818181818182,-0.004802818181818182
Fear,donut,0.004808,-0.004808
Fear,jantung,0.004942909090909091,-0.004942909090909091
Fear,filter,0.004944636363636363,-0.004944636363636363
Fear,masalah,0.005,-0.005
Fear,n,0.005199909090909091,-0.005199909090909091
Fear,anak,0.005232909090909091,-0.005232909090909091
Fear,hamil,0.005254727272727273,-0.005254727272727273
Fear,jawa,0.005290909090909091,-0.005290909090909091
Fear,punya,0.005406545454545455,-0.005406545454545455
Fear,suka,0.005430272727272727,-0.005430272727272727
Fear,beban,0.005439909090909092,-0.005439909090909092
Fear,adalah,0.005480454545454546,-0.005480454545454546
Fear,kasih,0.005531090909090908,-0.005531090909090908
Fear,speedy,0.006216727272727273,-0.006216727272727273
Fear,mobil,0.006264909090909091,-0.006264909090909091
Fear,liposom,0.0063620000000000005,-0.0063620000000000005
Fear,mums,0.006362181818181819,-0.006362181818181819
Fear,satu,0.007086363636363637,-0.007086363636363637
Fear,bukan,0.007148818181818181,-0.007148818181818181
Fear,rasa,0.007208363636363637,-0.007208363636363637
Fear,gini,0.007226818181818181,-0.007226818181818181
Fear,indonesia,0.007296545454545455,-0.007296545454545455
Fear,kulit,0.007302545454545453,-0.007302545454545453
Fear,mungkin,0.007560636363636364,-0.007560636363636364
Fear,jakarta,0.007724454545454546,-0.007724454545454546
Fear,mual,0.007796363636363637,-0.007796363636363637
Fear,maksimum,0.008131181818181817,-0.008131181818181817
Fear,sekuriti,0.008131181818181817,-0.008131181818181817
Fear,penggantian,0.008131181818181817,-0.008131181818181817
Fear,interactif,0.008131181818181817,-0.008131181818181817
Fear,pengekatan,0.008131181818181817,-0.008131181818181817
Fear,bener,0.008557454545454547,-0.008557454545454547
Fear,tahu,0.008600727272727272,-0.008600727272727272
Fear,and,0.00861909090909091,-0.00861909090909091
Fear,agak,0.008647090909090908,-0.008647090909090908
Fear,menarik,0.008671181818181817,-0.008671181818181817
Fear,pertama,0.008837272727272728,-0.008837272727272728
Fear,banyak,0.008931272727272727,-0.008931272727272727
Fear,teman,0.008988363636363636,-0.008988363636363636
Fear,nah,0.00906318181818182,-0.00906318181818182
Fear,oke,0.009144363636363636,-0.009144363636363636
Fear,sekitar,0.009602636363636364,-0.009602636363636364
Fear,kamera,0.009961090909090909,-0.009961090909090909
Fear,selesai,0.009969636363636363,-0.009969636363636363
Fear,minggu,0.010494454545454545,-0.010494454545454545
Fear,langsung,0.011501545454545454,-0.011501545454545454
Fear,info,0.01155118181818182,-0.01155118181818182
Fear,pergi,0.011721545454545455,-0.011721545454545455
Fear,android,0.011730636363636365,-0.011730636363636365
Fear,cover,0.011730636363636365,-0.011730636363636365
Fear,lalu,0.011807454545454545,-0.011807454545454545
Fear,john,0.011884636363636365,-0.011884636363636365
Fear,misalnya,0.011922727272727272,-0.011922727272727272
Fear,update,0.011924454545454545,-0.011924454545454545
Fear,performa,0.011924454545454545,-0.011924454545454545
Fear,18,0.012246363636363637,-0.012246363636363637
Fear,dimensi,0.012620909090909092,-0.012620909090909092
Fear,lari,0.012668636363636365,-0.012668636363636365
Fear,long,0.012909454545454545,-0.012909454545454545
Fear,k,0.012909454545454545,-0.012909454545454545
Fear,run,0.013473454545454545,-0.013473454545454545
Fear,drag,0.014044000000000001,-0.014044000000000001
Fear,tahun,0.014201181818181818,-0.014201181818181818
Fear,eraser,0.014584272727272725,-0.014584272727272725
Fear,layar,0.014941636363636364,-0.014941636363636364
Fear,wa,0.015280727272727272,-0.015280727272727272
Fear,fold,0.015280727272727272,-0.015280727272727272
Fear,nemenin,0.015952545454545455,-0.015952545454545455
Fear,game,0.01621781818181818,-0.01621781818181818
Fear,drop,0.016262363636363634,-0.016262363636363634
Fear,kursakan,0.016262363636363634,-0.016262363636363634
Fear,kalian,0.01696663636363636,-0.01696663636363636
Fear,doppin,0.016977363636363638,-0.016977363636363638
Fear,finess,0.016977363636363638,-0.016977363636363638
Fear,النine,0.016977363636363638,-0.016977363636363638
Fear,wooo,0.016977363636363638,-0.016977363636363638
Fear,eroh,0.016977363636363638,-0.016977363636363638
Fear,yosua,0.016977363636363638,-0.016977363636363638
Fear,dzięki,0.016977363636363638,-0.016977363636363638
Fear,ai,0.01732681818181818,-0.01732681818181818
Fear,detail,0.017595909090909093,-0.017595909090909093
Fear,7,0.017899454545454548,-0.017899454545454548
Fear,terakhir,0.018939272727272725,-0.018939272727272725
Fear,you,0.019641,-0.019641
Fear,mantap,0.020798090909090912,-0.020798090909090912
Fear,kilo,0.02344309090909091,-0.02344309090909091
Fear,dikasih,0.023854272727272727,-0.023854272727272727
Fear,thank,0.02411809090909091,-0.02411809090909091
Fear,glory,0.029666,-0.029666
Fear,ujan,0.030450909090909088,-0.030450909090909088
Joy,jakarta,0.002721909090909091,0.05230609090909091
Joy,mobil,0.0034285454545454545,0.027771454545454544
Joy,bicara,0.0,0.027182
Joy,sekali,0.0,0.02479
Joy,menang,0.0,0.023105
Joy,teman,0.004755909090909091,0.020860090909090908
Joy,tim,0.0,0.018371
Joy,oxford,0.0,0.017976
Joy,indonesia,0.003298909090909091,0.017096090909090908
Joy,fit,0.0,0.016888
Joy,azik,0.0,0.015259
Joy,lux,0.0,0.015215
Joy,ayo,0.0,0.014532
Joy,kuyup,0.0,0.014248
Joy,selamat,0.0,0.014242
Joy,perunggu,0.0,0.014137
Joy,atlet,0.0011164545454545455,0.013684545454545454
Joy,kasih,0.003938909090909091,0.013575090909090908
Joy,nama,0.0,0.01317
Joy,olaraga,0.0,0.013164
Joy,3,0.0026568181818181816,0.013030181818181817
Joy,hari,0.002416090909090909,0.01255290909090909
Joy,enak,0.0009081818181818183,0.012530818181818181
Joy,kalian,0.012607181818181818,0.012379818181818181
Joy,semua,0.0015895454545454546,0.011707454545454545
Joy,terima,0.002378090909090909,0.01168590909090909
Joy,banyak,0.005665363636363637,0.011267636363636363
Joy,naik,0.004316363636363636,0.010157636363636365
Joy,nah,0.005777818181818182,0.007596181818181819
Joy,baru,0.0011115454545454545,-0.0011115454545454545
Joy,otot,0.0011137272727272727,-0.0011137272727272727
Joy,1,0.0011238181818181818,-0.0011238181818181818
Joy,coba,0.001161909090909091,-0.001161909090909091
Joy,sunscreen,0.0011667272727272726,-0.0011667272727272726
Joy,cuma,0.0011723636363636363,-0.0011723636363636363
Joy,warnanya,0.0011906363636363636,-0.0011906363636363636
Joy,waktu,0.0012502727272727273,-0.0012502727272727273
Joy,kaki,0.0013045454545454547,-0.0013045454545454547
Joy,olahraga,0.0013225454545454545,-0.0013225454545454545
Joy,allah,0.0013472727272727273,-0.0013472727272727273
Joy,bagian,0.0013950909090909092,-0.0013950909090909092
Joy,kali,0.0014117272727272726,-0.0014117272727272726
Joy,betul,0.0014899999999999998,-0.0014899999999999998
Joy,stress,0.0015164545454545457,-0.0015164545454545457
Joy,skin,0.0015699090909090908,-0.0015699090909090908
Joy,lawan,0.0015926363636363636,-0.0015926363636363636
Joy,kaya,0.0016090909090909092,-0.0016090909090909092
Joy,berapa,0.0016403636363636364,-0.0016403636363636364
Joy,gampang,0.001648090909090909,-0.001648090909090909
Joy,politik,0.0017587272727272727,-0.0017587272727272727
Joy,oh,0.0018297272727272726,-0.0018297272727272726
Joy,minggir,0.0018676363636363636,-0.0018676363636363636
Joy,anduk,0.0018876363636363637,-0.0018876363636363637
Joy,paddle,0.0018876363636363637,-0.0018876363636363637
Joy,kira,0.001942,-0.001942
Joy,beli,0.0019563636363636363,-0.0019563636363636363
Joy,speed,0.0019659090909090906,-0.0019659090909090906
Joy,mam,0.001978090909090909,-0.001978090909090909
Joy,kemaren,0.001979272727272727,-0.001979272727272727
Joy,muka,0.0019957272727272727,-0.0019957272727272727
Joy,teori,0.002001090909090909,-0.002001090909090909
Joy,asupan,0.002004181818181818,-0.002004181818181818
Joy,mangsa,0.0020087272727272727,-0.0020087272727272727
Joy,cakup,0.002084,-0.002084
Joy,bagus,0.002092090909090909,-0.002092090909090909
Joy,kau,0.0021379999999999997,-0.0021379999999999997
Joy,tulkit,0.0021603636363636365,-0.0021603636363636365
Joy,gua,0.002183,-0.002183
Joy,aliran,0.002234090909090909,-0.002234090909090909
Joy,up,0.002242181818181818,-0.002242181818181818
Joy,perut,0.0022475454545454543,-0.0022475454545454543
Joy,kemampuan,0.0022559999999999998,-0.0022559999999999998
Joy,gula,0.0022610909090909088,-0.0022610909090909088
Joy,shade,0.002374090909090909,-0.002374090909090909
Joy,gajah,0.0023776363636363635,-0.0023776363636363635
Joy,donut,0.0024040000000000003,-0.0024040000000000003
Joy,jantung,0.0024714545454545453,-0.0024714545454545453
Joy,masalah,0.0025,-0.0025
Joy,patuk,0.002516818181818182,-0.002516818181818182
Joy,2,0.002519272727272727,-0.002519272727272727
Joy,bersiap,0.0025362727272727273,-0.0025362727272727273
Joy,sampai,0.0026193636363636363,-0.0026193636363636363
Joy,jawa,0.0026454545454545455,-0.0026454545454545455
Joy,warda,0.0028634545454545453,-0.0028634545454545453
Joy,nutrisi,0.002868363636363636,-0.002868363636363636
Joy,bawa,0.0029936363636363637,-0.0029936363636363637
Joy,benar,0.0030268181818181817,-0.0030268181818181817
Joy,lihat,0.0030920909090909094,-0.0030920909090909094
Joy,warna,0.003155,-0.003155
Joy,hah,0.003312909090909091,-0.003312909090909091
Joy,ikan,0.003436090909090909,-0.003436090909090909
Joy,like,0.0034913636363636366,-0.0034913636363636366
Joy,workout,0.0035453636363636364,-0.0035453636363636364
Joy,headnya,0.003546909090909091,-0.003546909090909091
Joy,asbak,0.003579636363636364,-0.003579636363636364
Joy,minuman,0.003779636363636364,-0.003779636363636364
Joy,memiliki,0.0038290909090909087,-0.0038290909090909087
Joy,sini,0.0038966363636363634,-0.0038966363636363634
Joy,punya,0.003937818181818182,-0.003937818181818182
Joy,retinal,0.003985272727272727,-0.003985272727272727
Joy,menyerupai,0.003985272727272727,-0.003985272727272727
Joy,space,0.0040265454545454545,-0.0040265454545454545
Joy,kehamilan,0.004048090909090909,-0.004048090909090909
Joy,airnya,0.004084090909090909,-0.004084090909090909
Joy,bukan,0.004113909090909091,-0.004113909090909091
Joy,jika,0.004174909090909091,-0.004174909090909091
Joy,agresif,0.004210363636363636,-0.004210363636363636
